Case ID,Activity,Complete Timestamp,Resource,customer,gravita,product,servicelevel,workload
84,a2,2017-01-13 16:57:39,ZOIA,customer_71,2.0,product_0,servicelevel_1,5.0
84,a3,2017-01-13 16:59:00,ZOIA,customer_71,2.0,product_0,servicelevel_1,4.0
85,a1,2016-08-31 10:45:31,ZOSIMO,customer_72,2.0,product_0,servicelevel_1,28.0
85,a2,2016-08-31 10:46:01,ZOSIMO,customer_72,2.0,product_0,servicelevel_1,28.0
85,a3,2016-08-31 16:22:58,ZOSIMO,customer_72,2.0,product_0,servicelevel_1,27.0
86,a1,2016-07-05 11:51:34,ZOLIA,customer_73,2.0,product_0,servicelevel_1,33.0
86,a2,2016-07-05 14:40:05,ZOELLO,customer_73,2.0,product_0,servicelevel_1,3.0
86,a3,2016-07-05 14:41:25,ZOELLO,customer_73,2.0,product_0,servicelevel_1,2.0
87,a1,2017-01-12 13:48:35,ZULINO,customer_74,3.0,product_1,servicelevel_1,46.0
87,a2,2017-01-12 14:04:39,ZOSIMA,customer_74,3.0,product_1,servicelevel_1,11.0
87,a2,2017-01-16 08:23:41,ZOIA,customer_74,3.0,product_1,servicelevel_1,4.0
87,a4,2017-01-16 12:49:19,ZOIA,customer_74,3.0,product_1,servicelevel_1,4.0
87,a2,2017-01-20 12:58:35,ZOIA,customer_74,3.0,product_1,servicelevel_1,9.0
87,a3,2017-01-20 12:59:20,ZOIA,customer_74,3.0,product_1,servicelevel_1,8.0
88,a1,2016-11-25 11:40:42,ZOSIMO,customer_75,2.0,product_4,servicelevel_1,31.0
88,a2,2016-11-25 15:47:53,ZORAIDO,customer_75,2.0,product_4,servicelevel_1,20.0
88,a3,2016-11-28 11:57:19,ZORAIDO,customer_75,2.0,product_4,servicelevel_1,17.0
89,a1,2016-12-02 10:57:36,ZOLA,customer_53,2.0,product_0,servicelevel_2,31.0
89,a2,2016-12-02 11:59:03,ZOSIMO,customer_53,2.0,product_0,servicelevel_2,54.0
89,a3,2016-12-02 13:41:11,ZOSIMO,customer_53,2.0,product_0,servicelevel_2,51.0
90,a1,2016-10-18 11:50:52,ZORAIDO,customer_45,2.0,product_0,servicelevel_2,23.0
90,a2,2016-10-19 08:32:33,ZOLFERINO,customer_45,2.0,product_0,servicelevel_2,6.0
90,a4,2016-10-20 13:43:02,ZOLFERINO,customer_45,2.0,product_0,servicelevel_2,4.0
90,a3,2016-11-04 14:08:36,ZOLFERINO,customer_45,2.0,product_0,servicelevel_2,6.0
91,a1,2016-07-05 11:59:49,ZOLIA,customer_76,2.0,product_4,servicelevel_1,33.0
91,a2,2016-07-06 08:39:01,ZOILA,customer_76,2.0,product_4,servicelevel_1,8.0
91,a3,2016-07-06 14:57:54,ZOILA,customer_76,2.0,product_4,servicelevel_1,9.0
92,a1,2016-12-30 15:02:57,ZOLA,customer_34,2.0,product_0,servicelevel_2,41.0
92,a2,2016-12-30 15:14:30,ZOLA,customer_34,2.0,product_0,servicelevel_2,41.0
92,a3,2016-12-30 15:14:57,ZOLA,customer_34,2.0,product_0,servicelevel_2,40.0
93,a1,2016-10-28 11:57:57,ZOSIMO,customer_77,2.0,product_0,servicelevel_2,36.0
93,a2,2016-10-28 14:56:19,ZOILA,customer_77,2.0,product_0,servicelevel_2,3.0
93,a3,2016-11-02 11:44:32,ZOILA,customer_77,2.0,product_0,servicelevel_2,3.0
94,a1,2017-01-12 16:31:33,ZULINO,customer_78,2.0,product_7,servicelevel_1,53.0
94,a2,2017-01-13 13:52:55,ZORAIDO,customer_78,2.0,product_7,servicelevel_1,19.0
94,a3,2017-01-18 13:17:31,ZORAIDO,customer_78,2.0,product_7,servicelevel_1,21.0
95,a1,2017-01-09 09:53:35,ZOSIMO,customer_66,2.0,product_1,servicelevel_1,53.0
95,a2,2017-01-09 15:06:32,ZOSIMA,customer_66,2.0,product_1,servicelevel_1,12.0
95,a3,2017-01-09 16:33:10,ZOSIMA,customer_66,2.0,product_1,servicelevel_1,12.0
96,a1,2017-02-22 13:33:44,ZULINO,customer_79,3.0,product_0,servicelevel_1,43.0
96,a2,2017-02-23 09:22:12,ZOSIMO,customer_79,3.0,product_0,servicelevel_1,8.0
96,a3,2017-02-23 12:14:09,ZOSIMO,customer_79,3.0,product_0,servicelevel_1,11.0
97,a1,2017-02-16 11:17:05,ZULINO,customer_80,2.0,product_0,servicelevel_1,54.0
97,a2,2017-02-16 11:20:56,ZOSIMO,customer_80,2.0,product_0,servicelevel_1,14.0
97,a3,2017-02-16 13:56:19,ZOSIMO,customer_80,2.0,product_0,servicelevel_1,15.0
98,a1,2017-02-13 14:16:12,ZULINO,customer_78,2.0,product_0,servicelevel_1,62.0
98,a2,2017-02-14 14:11:47,ZOPITO,customer_78,2.0,product_0,servicelevel_1,6.0
98,a2,2017-02-16 08:49:41,ZOSIMO,customer_78,2.0,product_0,servicelevel_1,13.0
98,a3,2017-02-16 11:12:21,ZOSIMO,customer_78,2.0,product_0,servicelevel_1,15.0
99,a1,2016-10-18 13:15:03,ZORAIDO,customer_8,1.0,product_4,servicelevel_1,24.0
99,a2,2016-10-18 16:44:16,ZOPITA,customer_8,1.0,product_4,servicelevel_1,12.0
99,a4,2016-10-18 16:51:01,ZOLA,customer_8,1.0,product_4,servicelevel_1,18.0
99,a2,2016-10-18 16:51:01,ZOLA,customer_8,1.0,product_4,servicelevel_1,18.0
99,a3,2016-10-19 09:57:55,ZOLA,customer_8,1.0,product_4,servicelevel_1,18.0
100,a1,2016-07-25 16:57:07,ZOLIA,customer_75,2.0,product_0,servicelevel_1,86.0
100,a2,2016-07-26 08:06:34,ZOSIMO,customer_75,2.0,product_0,servicelevel_1,21.0
100,a4,2016-07-26 08:35:54,ZOSIMO,customer_75,2.0,product_0,servicelevel_1,23.0
100,a3,2016-07-26 11:51:10,ZOSIMO,customer_75,2.0,product_0,servicelevel_1,22.0
101,a1,2016-10-20 09:05:46,ZORAIDO,customer_81,2.0,product_0,servicelevel_2,26.0
101,a2,2016-10-20 09:13:32,ZOSIMO,customer_81,2.0,product_0,servicelevel_2,46.0
101,a4,2016-10-20 09:53:05,ZOSIMO,customer_81,2.0,product_0,servicelevel_2,45.0
101,a7,2016-10-21 08:14:34,ZOSIMO,customer_81,2.0,product_0,servicelevel_2,37.0
101,a3,2016-10-21 10:00:01,ZOSIMO,customer_81,2.0,product_0,servicelevel_2,37.0
102,a1,2016-08-05 08:15:03,ZOSIMO,customer_82,1.0,product_0,servicelevel_0,19.0
102,a2,2016-08-05 08:26:55,ZOPITO,customer_82,1.0,product_0,servicelevel_0,13.0
102,a3,2016-08-05 08:27:00,ZOPITO,customer_82,1.0,product_0,servicelevel_0,12.0
103,a1,2016-11-17 08:41:01,ZORAIDO,customer_83,2.0,product_0,servicelevel_1,44.0
103,a2,2016-11-17 09:14:29,ZOLA,customer_83,2.0,product_0,servicelevel_1,27.0
103,a4,2016-11-18 08:53:19,ZOLA,customer_83,2.0,product_0,servicelevel_1,28.0
103,a6,2016-11-18 15:01:05,ZOLA,customer_83,2.0,product_0,servicelevel_1,25.0
103,a2,2016-11-30 16:48:40,ZOLA,customer_83,2.0,product_0,servicelevel_1,20.0
103,a3,2016-11-30 16:48:45,ZOLA,customer_83,2.0,product_0,servicelevel_1,19.0
104,a1,2016-08-25 09:14:40,ZOSIMO,customer_84,2.0,product_0,servicelevel_1,31.0
104,a2,2016-08-25 09:26:49,ZOSIMO,customer_84,2.0,product_0,servicelevel_1,31.0
104,a3,2016-08-25 10:39:18,ZOSIMO,customer_84,2.0,product_0,servicelevel_1,29.0
105,a1,2017-01-09 10:03:38,ZOSIMO,customer_85,2.0,product_0,servicelevel_1,55.0
105,a2,2017-01-09 14:47:19,ZORAIDO,customer_85,2.0,product_0,servicelevel_1,19.0
105,a4,2017-01-10 11:56:10,ZORAIDO,customer_85,2.0,product_0,servicelevel_1,19.0
105,a3,2017-01-11 09:49:09,ZORAIDO,customer_85,2.0,product_0,servicelevel_1,19.0
106,a1,2016-12-05 09:16:47,ZOSIMO,customer_39,2.0,product_5,servicelevel_1,54.0
106,a2,2016-12-06 09:36:17,ZOSIMA,customer_39,2.0,product_5,servicelevel_1,19.0
106,a3,2016-12-06 10:29:53,ZOSIMA,customer_39,2.0,product_5,servicelevel_1,17.0
107,a1,2016-08-08 12:04:47,ZORAIDO,customer_65,3.0,product_0,servicelevel_2,12.0
107,a2,2016-08-08 14:29:53,ZOILA,customer_65,3.0,product_0,servicelevel_2,10.0
107,a3,2016-08-08 14:37:24,ZOILA,customer_65,3.0,product_0,servicelevel_2,9.0
108,a1,2016-11-30 11:23:24,ZOSIMO,customer_41,3.0,product_5,servicelevel_1,38.0
108,a2,2016-11-30 15:40:33,ZOSIMA,customer_41,3.0,product_5,servicelevel_1,11.0
108,a3,2016-11-30 16:57:10,ZOSIMA,customer_41,3.0,product_5,servicelevel_1,9.0
109,a1,2016-10-21 15:50:49,ZOSIMO,customer_3,2.0,product_0,servicelevel_0,32.0
109,a2,2016-10-21 15:52:52,ZORAIDE,customer_3,2.0,product_0,servicelevel_0,5.0
109,a3,2016-10-21 17:28:11,ZORAIDE,customer_3,2.0,product_0,servicelevel_0,3.0
110,a1,2016-10-18 14:10:35,ZORAIDO,customer_58,2.0,product_0,servicelevel_1,27.0
110,a2,2016-10-19 11:44:51,ZOLFERINO,customer_58,2.0,product_0,servicelevel_1,5.0
110,a3,2016-10-19 11:45:05,ZOLFERINO,customer_58,2.0,product_0,servicelevel_1,4.0
111,a1,2016-11-04 08:04:42,ZOSIMO,customer_86,3.0,product_0,servicelevel_2,39.0
111,a2,2016-11-04 08:49:55,ZOLA,customer_86,3.0,product_0,servicelevel_2,20.0
111,a4,2016-11-04 09:05:14,ZOLA,customer_86,3.0,product_0,servicelevel_2,20.0
111,a2,2016-11-08 08:39:04,ZOLA,customer_86,3.0,product_0,servicelevel_2,49.0
111,a3,2016-11-08 08:43:37,ZOLA,customer_86,3.0,product_0,servicelevel_2,48.0
112,a8,2016-10-24 10:21:46,ZOSIMO,customer_87,,product_0,servicelevel_1,34.0
112,a1,2016-10-24 10:22:07,ZOSIMO,customer_87,2.0,product_0,servicelevel_1,34.0
112,a2,2016-10-24 10:40:02,ZOSIMO,customer_87,2.0,product_0,servicelevel_1,33.0
112,a3,2016-10-24 15:38:38,ZOSIMO,customer_87,2.0,product_0,servicelevel_1,38.0
113,a1,2016-11-04 12:20:00,ZOSIMO,customer_88,2.0,product_10,servicelevel_1,42.0
113,a2,2016-11-04 15:18:24,ZOSIMO,customer_88,2.0,product_10,servicelevel_1,41.0
113,a3,2016-11-04 16:42:53,ZOSIMO,customer_88,2.0,product_10,servicelevel_1,43.0
114,a1,2016-12-02 10:43:06,ZOLA,customer_24,3.0,product_0,servicelevel_1,26.0
114,a2,2016-12-02 10:56:37,ZOSIMO,customer_24,3.0,product_0,servicelevel_1,55.0
114,a3,2016-12-02 12:31:14,ZOSIMO,customer_24,3.0,product_0,servicelevel_1,52.0
115,a1,2016-11-04 09:39:45,ZOSIMO,customer_89,2.0,product_0,servicelevel_1,42.0
115,a2,2016-11-07 08:49:50,ZORAIDO,customer_89,2.0,product_0,servicelevel_1,17.0
115,a3,2016-11-07 14:35:59,ZORAIDO,customer_89,2.0,product_0,servicelevel_1,18.0
116,a1,2016-07-13 12:45:56,ZOLIA,customer_90,2.0,product_0,servicelevel_2,50.0
116,a2,2016-07-13 13:52:26,ZOSIMO,customer_90,2.0,product_0,servicelevel_2,15.0
116,a3,2016-07-13 16:31:36,ZOSIMO,customer_90,2.0,product_0,servicelevel_2,14.0
117,a1,2017-01-12 09:21:09,ZULINO,customer_4,2.0,product_11,servicelevel_0,39.0
117,a2,2017-01-12 09:45:56,ZOPITO,customer_4,2.0,product_11,servicelevel_0,13.0
117,a3,2017-01-12 11:35:55,ZOPITO,customer_4,2.0,product_11,servicelevel_0,13.0
118,a1,2016-08-24 09:09:30,ZOSIMO,customer_91,2.0,product_0,servicelevel_1,28.0
118,a2,2016-08-24 09:16:48,ZORAIDE,customer_91,2.0,product_0,servicelevel_1,13.0
118,a3,2016-08-24 09:38:38,ZORAIDE,customer_91,2.0,product_0,servicelevel_1,13.0
119,a1,2016-12-22 13:24:20,ZORAIDO,customer_92,2.0,product_0,servicelevel_1,55.0
119,a2,2016-12-22 16:47:22,ZOSIMO,customer_92,2.0,product_0,servicelevel_1,39.0
119,a4,2016-12-27 09:06:46,ZOLA,customer_92,2.0,product_0,servicelevel_1,20.0
119,a6,2016-12-27 09:55:26,ZOLA,customer_92,2.0,product_0,servicelevel_1,23.0
119,a9,2016-12-27 09:55:45,ZOLA,customer_92,2.0,product_0,servicelevel_1,23.0
119,a3,2017-02-20 09:02:14,ZOLA,customer_92,2.0,product_0,servicelevel_1,5.0
120,a1,2017-01-20 11:38:26,ZULINO,customer_13,2.0,product_0,servicelevel_2,78.0
120,a2,2017-01-20 16:03:46,ZOLFERINO,customer_13,2.0,product_0,servicelevel_2,17.0
120,a3,2017-01-23 09:49:20,ZOLFERINO,customer_13,2.0,product_0,servicelevel_2,17.0
121,a1,2016-10-17 08:27:28,ZOSIMO,customer_93,2.0,product_12,servicelevel_1,27.0
121,a2,2016-10-17 09:33:47,ZOLA,customer_93,2.0,product_12,servicelevel_1,9.0
121,a4,2016-10-17 10:03:39,ZOLA,customer_93,2.0,product_12,servicelevel_1,9.0
121,a2,2016-10-17 10:52:59,ZOLA,customer_93,2.0,product_12,servicelevel_1,9.0
121,a3,2016-10-17 14:01:56,ZOLA,customer_93,2.0,product_12,servicelevel_1,8.0
122,a1,2016-09-28 09:08:22,ZOSIMO,customer_94,2.0,product_0,servicelevel_2,53.0
122,a2,2016-09-28 10:08:31,ZOSIMO,customer_94,2.0,product_0,servicelevel_2,56.0
122,a3,2016-09-30 15:57:53,ZOSIMO,customer_94,2.0,product_0,servicelevel_2,40.0
123,a1,2016-12-21 08:30:12,ZORAIDO,customer_34,1.0,product_0,servicelevel_2,47.0
123,a2,2016-12-21 08:33:28,ZORAIDO,customer_34,1.0,product_0,servicelevel_2,47.0
123,a3,2016-12-21 10:13:04,ZORAIDO,customer_34,1.0,product_0,servicelevel_2,42.0
124,a1,2016-12-22 13:37:11,ZORAIDO,customer_95,3.0,product_0,servicelevel_1,57.0
124,a2,2016-12-23 10:53:17,ZORAIDO,customer_95,3.0,product_0,servicelevel_1,42.0
124,a4,2016-12-23 13:46:15,ZORAIDO,customer_95,3.0,product_0,servicelevel_1,38.0
124,a3,2016-12-30 10:30:16,ZORAIDO,customer_95,3.0,product_0,servicelevel_1,37.0
125,a1,2017-01-25 11:54:49,ZULINO,customer_96,2.0,product_0,servicelevel_1,81.0
125,a2,2017-01-25 16:33:01,ZOSIMO,customer_96,2.0,product_0,servicelevel_1,39.0
125,a4,2017-01-25 16:40:19,ZOSIMO,customer_96,2.0,product_0,servicelevel_1,39.0
125,a3,2017-02-06 16:52:23,ZOSIMO,customer_96,2.0,product_0,servicelevel_1,38.0
126,a1,2017-02-24 11:14:44,ZULINO,customer_45,2.0,product_0,servicelevel_2,29.0
126,a2,2017-02-24 11:22:44,ZOLFERINO,customer_45,2.0,product_0,servicelevel_2,3.0
126,a3,2017-02-24 11:23:48,ZOLFERINO,customer_45,2.0,product_0,servicelevel_2,2.0
127,a1,2016-12-13 08:26:44,ZORAIDO,customer_28,2.0,product_4,servicelevel_1,27.0
127,a2,2016-12-13 09:34:05,ZOILA,customer_28,2.0,product_4,servicelevel_1,5.0
127,a3,2016-12-14 08:56:19,ZOILA,customer_28,2.0,product_4,servicelevel_1,5.0
128,a1,2016-08-12 08:51:24,ZOSIMO,customer_18,2.0,product_0,servicelevel_2,22.0
128,a2,2016-08-12 08:56:30,ZOPITA,customer_18,2.0,product_0,servicelevel_2,17.0
128,a3,2016-08-12 10:47:04,ZOPITA,customer_18,2.0,product_0,servicelevel_2,17.0
129,a1,2017-01-27 13:24:04,ZULINO,customer_97,3.0,product_0,servicelevel_1,94.0
129,a2,2017-01-30 13:16:56,ZOSIMO,customer_97,3.0,product_0,servicelevel_1,37.0
129,a3,2017-01-30 16:59:15,ZOSIMO,customer_97,3.0,product_0,servicelevel_1,33.0
130,a1,2017-01-27 15:00:54,ZULINO,customer_98,2.0,product_0,servicelevel_2,102.0
130,a2,2017-01-27 16:20:13,ZOSIMO,customer_98,2.0,product_0,servicelevel_2,37.0
130,a3,2017-01-27 16:20:19,ZOSIMO,customer_98,2.0,product_0,servicelevel_2,36.0
131,a1,2017-02-03 09:49:03,ZULINO,customer_99,2.0,product_0,servicelevel_0,91.0
131,a2,2017-02-03 11:33:11,ZOSIMO,customer_99,2.0,product_0,servicelevel_0,47.0
131,a3,2017-02-03 12:20:14,ZOSIMO,customer_99,2.0,product_0,servicelevel_0,46.0
132,a1,2016-11-07 11:50:35,ZOLA,customer_4,2.0,product_11,servicelevel_0,40.0
132,a2,2016-11-08 08:14:15,ZORAIDO,customer_4,2.0,product_11,servicelevel_0,17.0
132,a3,2016-11-08 13:30:43,ZORAIDO,customer_4,2.0,product_11,servicelevel_0,21.0
133,a1,2017-01-17 16:26:45,ZULINO,customer_17,2.0,product_0,servicelevel_1,65.0
133,a2,2017-01-19 08:24:04,ZOILA,customer_17,2.0,product_0,servicelevel_1,13.0
133,a4,2017-01-24 13:32:38,ZOILA,customer_17,2.0,product_0,servicelevel_1,13.0
133,a3,2017-02-07 14:01:13,ZOILA,customer_17,2.0,product_0,servicelevel_1,8.0
134,a1,2016-11-29 09:33:40,ZORAIDO,customer_47,2.0,product_0,servicelevel_1,27.0
134,a2,2016-11-29 10:39:41,ZORAIDO,customer_47,2.0,product_0,servicelevel_1,35.0
134,a4,2016-11-29 14:01:03,ZORAIDO,customer_47,2.0,product_0,servicelevel_1,32.0
134,a3,2016-11-30 13:36:23,ZORAIDO,customer_47,2.0,product_0,servicelevel_1,30.0
135,a1,2017-01-19 10:53:24,ZULINO,customer_4,2.0,product_0,servicelevel_0,79.0
135,a2,2017-01-19 11:23:30,ZOPITO,customer_4,2.0,product_0,servicelevel_0,15.0
135,a3,2017-01-23 09:55:20,ZOPITO,customer_4,2.0,product_0,servicelevel_0,13.0
136,a1,2016-07-06 11:09:07,ZOLIA,customer_100,2.0,product_0,servicelevel_1,29.0
136,a2,2016-07-06 11:24:23,ZOELLO,customer_100,2.0,product_0,servicelevel_1,3.0
136,a3,2016-07-06 11:38:03,ZOELLO,customer_100,2.0,product_0,servicelevel_1,2.0
137,a1,2016-10-27 16:21:57,ZOSIMO,customer_101,2.0,product_0,servicelevel_1,35.0
137,a2,2016-10-28 13:23:01,ZORAIDO,customer_101,2.0,product_0,servicelevel_1,27.0
137,a4,2016-10-28 13:31:53,ZORAIDO,customer_101,2.0,product_0,servicelevel_1,27.0
137,a3,2016-11-08 11:09:52,ZORAIDO,customer_101,2.0,product_0,servicelevel_1,25.0
138,a1,2016-12-20 11:35:09,ZOLA,customer_102,3.0,product_0,servicelevel_1,22.0
138,a2,2016-12-21 11:13:13,ZOPITO,customer_102,3.0,product_0,servicelevel_1,11.0
138,a4,2016-12-21 14:04:50,ZOPITO,customer_102,3.0,product_0,servicelevel_1,11.0
138,a3,2016-12-30 11:30:17,ZOPITO,customer_102,3.0,product_0,servicelevel_1,12.0
139,a1,2016-10-28 11:14:09,ZOLA,customer_103,2.0,product_0,servicelevel_1,27.0
139,a2,2016-10-28 14:34:56,ZORAIDO,customer_103,2.0,product_0,servicelevel_1,25.0
139,a3,2016-10-28 16:05:04,ZORAIDO,customer_103,3.0,product_0,servicelevel_1,23.0
140,a1,2016-07-14 14:19:55,ZOLIA,customer_104,2.0,product_0,servicelevel_1,54.0
140,a2,2016-07-14 14:38:30,ZOSIMO,customer_104,2.0,product_0,servicelevel_1,20.0
140,a3,2016-07-14 15:38:35,ZOSIMO,customer_104,2.0,product_0,servicelevel_1,20.0
141,a1,2016-12-06 14:01:27,ZORAIDO,customer_105,2.0,product_0,servicelevel_1,39.0
141,a2,2016-12-09 08:03:39,ZOLA,customer_105,2.0,product_0,servicelevel_1,20.0
141,a4,2016-12-09 14:07:50,ZOLA,customer_105,2.0,product_0,servicelevel_1,21.0
141,a2,2016-12-09 14:07:55,ZOLA,customer_105,2.0,product_0,servicelevel_1,21.0
141,a4,2016-12-19 09:13:49,ZOLA,customer_105,2.0,product_0,servicelevel_1,29.0
141,a2,2016-12-19 09:13:54,ZOLA,customer_105,2.0,product_0,servicelevel_1,29.0
141,a4,2016-12-20 14:53:05,ZOLA,customer_105,2.0,product_0,servicelevel_1,21.0
141,a2,2017-01-09 10:57:42,ZOLA,customer_105,2.0,product_0,servicelevel_1,25.0
141,a4,2017-01-09 10:57:59,ZOLA,customer_105,2.0,product_0,servicelevel_1,25.0
141,a2,2017-01-16 08:41:09,ZOLA,customer_105,2.0,product_0,servicelevel_1,22.0
141,a4,2017-01-16 08:41:28,ZOLA,customer_105,2.0,product_0,servicelevel_1,22.0
141,a2,2017-01-24 09:07:43,ZOLA,customer_105,2.0,product_0,servicelevel_1,26.0
141,a3,2017-01-24 11:41:12,ZOLA,customer_105,2.0,product_0,servicelevel_1,25.0
142,a1,2016-07-07 11:14:01,ZOLIA,customer_67,2.0,product_0,servicelevel_2,39.0
142,a2,2016-07-07 11:29:41,ZOPITO,customer_67,2.0,product_0,servicelevel_2,3.0
142,a3,2016-07-07 11:43:06,ZOPITO,customer_67,2.0,product_0,servicelevel_2,2.0
143,a1,2016-12-22 09:56:14,ZORAIDO,customer_106,2.0,product_0,servicelevel_1,45.0
143,a2,2016-12-22 11:35:29,ZOILA,customer_106,2.0,product_0,servicelevel_1,6.0
143,a4,2016-12-23 10:03:51,ZOILA,customer_106,2.0,product_0,servicelevel_1,7.0
143,a3,2016-12-23 11:40:05,ZOILA,customer_106,2.0,product_0,servicelevel_1,4.0
144,a1,2016-07-19 08:46:04,ZOLIA,customer_107,2.0,product_0,servicelevel_2,60.0
144,a2,2016-07-19 16:26:06,ZOPITA,customer_107,2.0,product_0,servicelevel_2,10.0
144,a9,2016-07-21 16:02:55,ZOPITA,customer_107,2.0,product_0,servicelevel_2,9.0
144,a2,2016-11-28 09:48:28,ZOPITA,customer_107,2.0,product_0,servicelevel_2,9.0
144,a3,2016-11-28 09:48:50,ZOPITA,customer_107,2.0,product_0,servicelevel_2,8.0
145,a1,2016-12-07 16:02:56,ZOSIMO,customer_108,2.0,product_0,servicelevel_2,52.0
145,a2,2016-12-07 16:22:20,ZOILA,customer_108,2.0,product_0,servicelevel_2,6.0
145,a3,2016-12-07 17:04:23,ZOILA,customer_108,2.0,product_0,servicelevel_2,5.0
146,a1,2017-02-06 10:14:40,ZULINO,customer_66,2.0,product_3,servicelevel_1,86.0
146,a2,2017-02-06 10:29:20,ZOSIMA,customer_66,2.0,product_3,servicelevel_1,5.0
146,a3,2017-02-06 10:38:12,ZOSIMA,customer_66,2.0,product_3,servicelevel_1,5.0
147,a1,2016-11-03 11:58:15,ZORAIDO,customer_8,2.0,product_0,servicelevel_1,23.0
147,a2,2016-11-03 16:27:55,ZOSIMO,customer_8,2.0,product_0,servicelevel_1,37.0
147,a3,2016-11-03 16:56:31,ZOSIMO,customer_8,2.0,product_0,servicelevel_1,37.0
148,a1,2016-11-29 08:34:19,ZORAIDO,customer_22,2.0,product_0,servicelevel_1,20.0
148,a2,2016-11-30 09:15:38,ZOLFERINO,customer_22,2.0,product_0,servicelevel_1,13.0
148,a3,2016-11-30 10:48:28,ZOLFERINO,customer_22,2.0,product_0,servicelevel_1,12.0
149,a1,2016-10-20 13:18:24,ZORAIDO,customer_29,2.0,product_5,servicelevel_1,27.0
149,a2,2016-10-20 14:05:09,ZOSIMA,customer_29,2.0,product_5,servicelevel_1,7.0
149,a3,2016-10-20 14:32:57,ZOSIMA,customer_29,2.0,product_5,servicelevel_1,6.0
150,a1,2016-10-18 10:14:16,ZOLA,customer_48,2.0,product_0,servicelevel_1,11.0
150,a2,2016-10-18 10:32:16,ZOSIMO,customer_48,2.0,product_0,servicelevel_1,35.0
150,a3,2016-10-19 10:46:28,ZOSIMO,customer_48,2.0,product_0,servicelevel_1,37.0
151,a1,2016-09-30 10:56:35,ZOSIMO,customer_95,3.0,product_0,servicelevel_1,52.0
151,a2,2016-09-30 11:05:10,ZOSIMO,customer_95,3.0,product_0,servicelevel_1,52.0
151,a4,2016-11-04 11:03:24,ZOSIMO,customer_95,3.0,product_0,servicelevel_1,40.0
151,a3,2016-11-04 14:51:27,ZOSIMO,customer_95,3.0,product_0,servicelevel_1,42.0
152,a1,2016-07-19 15:12:21,ZOLIA,customer_3,2.0,product_9,servicelevel_1,61.0
152,a2,2016-07-20 11:23:39,ZOILO,customer_3,2.0,product_9,servicelevel_1,8.0
152,a3,2016-07-20 11:25:09,ZOILO,customer_3,2.0,product_9,servicelevel_1,7.0
153,a1,2016-07-27 15:24:35,ZOLIA,customer_109,2.0,product_4,servicelevel_1,76.0
153,a2,2016-07-27 15:25:05,ZOLFERINO,customer_109,2.0,product_4,servicelevel_1,8.0
153,a4,2016-07-27 16:59:56,ZOLFERINO,customer_109,2.0,product_4,servicelevel_1,8.0
153,a3,2016-07-28 09:54:49,ZOLFERINO,customer_109,2.0,product_4,servicelevel_1,7.0
154,a1,2016-12-14 09:06:40,ZOSIMO,customer_110,2.0,product_5,servicelevel_1,53.0
154,a2,2016-12-14 13:44:23,ZOSIMA,customer_110,2.0,product_5,servicelevel_1,16.0
154,a3,2016-12-15 10:45:05,ZOSIMA,customer_110,2.0,product_5,servicelevel_1,10.0
155,a2,2016-07-04 10:02:29,ZOLFERINO,customer_58,2.0,product_0,servicelevel_1,2.0
155,a3,2016-07-13 11:31:51,ZOLFERINO,customer_58,2.0,product_0,servicelevel_1,6.0
156,a1,2017-02-08 10:11:23,ZULINO,customer_6,2.0,product_0,servicelevel_1,75.0
156,a2,2017-02-08 10:16:55,ZOSIMO,customer_6,2.0,product_0,servicelevel_1,33.0
156,a4,2017-02-08 15:43:14,ZOSIMO,customer_6,2.0,product_0,servicelevel_1,27.0
156,a3,2017-02-09 16:13:01,ZOSIMO,customer_6,2.0,product_0,servicelevel_1,26.0
157,a1,2016-09-20 11:35:45,ZORAIDO,customer_111,2.0,product_0,servicelevel_1,17.0
157,a2,2016-09-21 08:51:24,ZOLA,customer_111,2.0,product_0,servicelevel_1,14.0
157,a4,2016-09-21 08:51:54,ZOLA,customer_111,2.0,product_0,servicelevel_1,14.0
157,a2,2016-09-23 14:58:20,ZOLA,customer_111,2.0,product_0,servicelevel_1,10.0
157,a3,2016-09-23 14:58:34,ZOLA,customer_111,2.0,product_0,servicelevel_1,9.0
158,a1,2017-02-02 13:58:38,ZULINO,customer_112,2.0,product_13,servicelevel_1,79.0
158,a2,2017-02-06 13:35:10,ZOLFERINO,customer_112,2.0,product_13,servicelevel_1,9.0
158,a3,2017-02-07 08:25:10,ZOLFERINO,customer_112,2.0,product_13,servicelevel_1,7.0
159,a1,2016-11-30 08:27:03,ZOSIMO,customer_47,2.0,product_10,servicelevel_1,38.0
159,a2,2016-11-30 10:39:43,ZORAIDO,customer_47,2.0,product_10,servicelevel_1,33.0
159,a4,2016-11-30 11:07:43,ZORAIDO,customer_47,2.0,product_10,servicelevel_1,31.0
159,a3,2016-12-07 15:34:30,ZORAIDO,customer_47,2.0,product_10,servicelevel_1,35.0
160,a1,2016-10-05 09:34:04,ZOSIMO,customer_113,2.0,product_4,servicelevel_1,43.0
160,a2,2016-10-05 14:15:52,ZOLFERINO,customer_113,2.0,product_4,servicelevel_1,6.0
160,a3,2016-10-05 16:06:27,ZOLFERINO,customer_113,2.0,product_4,servicelevel_1,6.0
161,a1,2016-11-02 09:28:32,ZOPITA,customer_18,2.0,product_0,servicelevel_2,11.0
